100,100,0.00016096280014608056
200,400,0.0008740245990338735
300,900,0.002787605399498716
400,1600,0.006501303700497374
500,2500,0.013061585700779688
600,3600,0.02107748039998114
700,4900,0.03280258029990364
800,6400,0.04794682749925414
900,8100,0.06994568119989708
1000,10000,0.09248470229940722
