100,1000,0.002352820801024791
200,2000,0.014667135900526772
300,3000,0.009684991699759848
400,4000,0.0164530565001769
500,5000,0.024765276700782123
600,6000,0.03505987300013658
700,7000,0.047826341399922964
800,8000,0.0605899779999163
900,9000,0.07562076209869702
1000,10000,0.09433122469927184
